As_Sb_Bi_sulfosalts,Au_Ag_native,Barite,Carbonates,Clay_minerals,Cu_carbonates_silicates,Cu_oxides,Cu_sulfides_other,Cu_sulfides_primary,Cu_sulfides_supergene,Epidote_group,Evaporite_sulfates,Fe_oxides_hydroxides,Fe_sulfides,Feldspars,Halides_fluorite,Halides_other,Micas_sericite,Mn_oxides,Mo_sulfides,Native_elements_misc,Ni_Co_sulfides_arsenides,Other_silicates,Oxides_misc,PGE_alloys_intermetallics,Pb_sulfides,Phosphates_apatite,Phosphates_other,Quartz,REE_accessory,Skarn_calc_silicates,Sulfates_other,Sulfides_misc,Ti_oxides,Zn_sulfides
4.647597340855646e-06,0.05529552051481786,4.647597340855646e-06,0.027918640513559037,4.647597340855646e-06,0.026390834524552233,4.647597340855646e-06,4.647597340855646e-06,0.12177428464285013,0.04340880358293491,4.647597340855646e-06,4.647597340855646e-06,0.07137607423595131,0.12498913273555111,4.647597340855646e-06,4.647597340855646e-06,4.647597340855646e-06,0.07410230142522513,4.647597340855646e-06,0.04649788449252732,4.647597340855646e-06,0.03910064249990086,0.02691512508177752,4.647597340855646e-06,4.647597340855646e-06,0.1032976067030724,4.647597340855646e-06,4.647597340855646e-06,0.05992019513677885,4.647597340855646e-06,0.0452100850068434,4.647597340855646e-06,4.647597340855646e-06,4.647597340855646e-06,0.13370991695684106
1.1068253368938666e-05,1.1068253368938666e-05,1.1068253368938666e-05,0.04921668223870006,0.004417403803794946,0.19204720686717808,0.16574560257430618,0.03891803016014968,0.07555321072685633,0.12938958706215795,1.1068253368938666e-05,0.00772301606555925,1.1068253368938666e-05,0.019196758783021167,1.1068253368938666e-05,1.1068253368938666e-05,0.03186860361698395,1.1068253368938666e-05,0.014399797632987708,1.1068253368938666e-05,0.18985423405647314,1.1068253368938666e-05,0.0435117157080408,1.1068253368938666e-05,1.1068253368938666e-05,1.1068253368938666e-05,1.1068253368938666e-05,1.1068253368938666e-05,0.03792571738304315,1.1068253368938666e-05,1.1068253368938666e-05,1.1068253368938666e-05,1.1068253368938666e-05,1.1068253368938666e-05,1.1068253368938666e-05
5.619672830193329e-06,0.021585803494865254,5.619672830193329e-06,0.03829262924685698,0.053427179312889,5.619672830193329e-06,5.619672830193329e-06,5.619672830193329e-06,0.12178763551988217,0.04499077862878518,5.619672830193329e-06,0.03896373447501603,0.1017060753621521,0.1280606305281636,0.05477887107722879,5.619672830193329e-06,5.619672830193329e-06,0.11596850782162962,5.619672830193329e-06,0.10087825939693214,5.619672830193329e-06,5.619672830193329e-06,0.03532762267553921,5.619672830193329e-06,5.619672830193329e-06,5.619672830193329e-06,5.619672830193329e-06,5.619672830193329e-06,0.03241837869487703,5.619672830193329e-06,0.11169588063574881,5.619672830193329e-06,5.619672830193329e-06,5.619672830193329e-06,5.619672830193329e-06
0.08252800802686205,0.05320677112495968,5.85263513416514e-06,0.03100665899370415,5.85263513416514e-06,5.85263513416514e-06,5.85263513416514e-06,0.06541157347741854,0.08389495189839892,0.01196825036465297,5.85263513416514e-06,5.85263513416514e-06,0.05642436624707998,0.08539502598196773,5.85263513416514e-06,5.85263513416514e-06,5.85263513416514e-06,0.017691113560078915,5.85263513416514e-06,0.0064959449338885,0.0455572743157126,0.09541074981878307,0.05559551990097138,0.032102466033109484,0.012296386416880682,0.062321438909681184,5.85263513416514e-06,5.85263513416514e-06,0.04858894776500704,5.85263513416514e-06,0.027968146094947157,5.85263513416514e-06,0.05152817394279241,0.010579705433364032,0.06394658986786132
4.026599730038705e-06,0.026255642478909606,0.016529740790318458,0.052377489313186774,0.024613215204390086,0.017383267164967325,4.026599730038705e-06,0.023756467720258075,0.057504088885713435,0.033811468759967496,0.005857787694175463,0.031606622084929634,0.06334948934499268,0.06204905421654807,0.05618839047908542,0.03865310464265234,0.003650762859207375,0.05401528645113362,4.026599730038705e-06,0.04458979898613137,0.006707889713492269,0.021130183423845206,0.050723221888039335,0.014195619848444243,4.026599730038705e-06,0.04178241411230331,0.004347947550066752,4.026599730038705e-06,0.05470744078261917,0.002822646410756764,0.052026300571079084,0.03459113068244704,4.026599730038705e-06,0.05634951553372923,0.04839985280823015
6.754062632716239e-06,0.043772521444134294,0.10196516286498827,0.06416780343231782,0.012246386387327522,0.015698401383035417,6.754062632716239e-06,0.03546322958585865,0.07735405379135883,0.04791733925791596,0.005722225689637213,0.037131315252157786,0.045819389174780734,0.08241173399634796,6.754062632716239e-06,6.754062632716239e-06,6.754062632716239e-06,0.03793356175801655,6.754062632716239e-06,6.754062632716239e-06,6.754062632716239e-06,0.019188810156602218,0.03566613885976196,6.754062632716239e-06,6.754062632716239e-06,0.08208169126195015,6.754062632716239e-06,6.754062632716239e-06,0.06855204676486619,6.754062632716239e-06,6.754062632716239e-06,0.06465361234507393,0.03578120714366919,6.754062632716239e-06,0.08637205851070857
6.8486336743114345e-06,0.023796828113095806,6.8486336743114345e-06,0.01597657141226729,0.04912444130063207,0.07556812318760424,0.03237441434224979,0.03261215847640315,0.07628750706479061,0.07009093374133915,6.8486336743114345e-06,0.032371442163311524,0.06158687263647683,0.07731386757085726,6.8486336743114345e-06,0.006181299186059121,0.028881087114519526,0.06144480028915575,6.8486336743114345e-06,0.053868918692802616,6.8486336743114345e-06,6.8486336743114345e-06,0.0754802444894529,0.028712272508935592,6.8486336743114345e-06,6.8486336743114345e-06,0.0022065869738573094,0.047947284353853724,0.018359055194485368,6.8486336743114345e-06,0.0315182689468578,0.09820799000322654,6.8486336743114345e-06,6.8486336743114345e-06,6.8486336743114345e-06
