analysis,source,seed,run_mode,trim_fraction,n_full,n_removed,n_retained,sigma_litho,sigma_age,n_steps,elapsed_seconds,omega_a,tau_mean,elbo_mean_last_100_per_deposit,log_prob_mean_per_deposit,log_prob_per_binary_cell,brier_score,marginal_baseline_log_prob_per_binary_cell,marginal_baseline_brier_score,lithology_effect_weighted_nonmissing,age_effect_weighted_nonmissing,ratio_weighted_nonmissing_primary,lithology_effect_weighted_strict,age_effect_weighted_strict,ratio_weighted_strict,tau_median,full_ratio_weighted_nonmissing_primary,full_ratio_weighted_strict,trim_minus_full_primary_ratio,mean_topic_cosine_to_full,minimum_topic_cosine_to_full,mean_top10_jaccard_to_full,minimum_top10_jaccard_to_full,dominant_topic_agreement_on_retained_deposits,mean_absolute_theta_difference_from_full,topic7_cosine_to_full,topic7_top10_jaccard_to_full
documentation_depth_trimmed_bernoulli,Macrostrat,42,full,0.1,1237,127,1110,0.3,0.3,5000,132.6275954246521,0.4413114986443892,0.24247556924819946,-16.005398744219594,-15.583738788874683,-0.4452496796821338,0.14690576493740082,-0.46019860386076084,0.15251880884170532,0.008098190384732041,0.002653025456532296,3.0524359895577424,0.007159210596000776,0.002653025456532296,2.6985080668462196,0.22111430764198303,4.187642585951654,3.9081082550214066,-1.1352065963939113,0.9522327780723572,0.8130314946174622,0.550949050949051,0.25,0.9540540540540541,0.03715106099843979,0.9939336180686951,0.25
documentation_depth_trimmed_bernoulli,Macrostrat,123,full,0.1,1237,127,1110,0.3,0.3,5000,128.50954723358154,0.4419013556759303,0.24573349952697754,-16.00845296900874,-15.585734986843915,-0.4453067139098262,0.14692415297031403,-0.46019860386076084,0.15251880884170532,0.008264194381345964,0.0025036005987611677,3.300923631922462,0.007292872388158382,0.0025036005987611677,2.912953604407605,0.22738075256347656,3.752881692466195,3.5806302901366482,-0.451958060543733,0.9527171765054975,0.8170406818389893,0.5573593073593074,0.25,0.9459459459459459,0.038763269782066345,0.9931665658950806,0.25
documentation_depth_trimmed_bernoulli,Macrostrat,7,full,0.1,1237,127,1110,0.3,0.3,5000,131.0394926071167,0.45241654604320786,0.24072982370853424,-16.009293447396775,-15.583231302945316,-0.4452351800841519,0.14690770208835602,-0.46019860386076084,0.15251880884170532,0.008287261573039668,0.002750130440162878,3.0134067286455153,0.0073840007923233015,0.002750130440162878,2.684963841891798,0.2232632339000702,3.5122631308449397,3.327641512197778,-0.4988564021994244,0.9506763901029315,0.8095630407333374,0.5285400873636167,0.17647058823529413,0.9540540540540541,0.03830915689468384,0.9925758242607117,0.25
documentation_depth_trimmed_bernoulli,GLiM,42,full,0.1,1237,127,1110,0.3,0.3,5000,127.9770348072052,0.3229686513431978,0.23105885088443756,-15.997649130663355,-15.53057860717296,-0.44373081734779884,0.14626607298851013,-0.46019860386076084,0.15251880884170532,0.0063809469589852,0.0016770416334332358,3.8048828554853107,0.006270550030548223,0.0016770416334332358,3.7390544787556452,0.23299728333950043,4.567203268463739,4.424209046409515,-0.7623204129784287,0.9749065296990531,0.9130712747573853,0.649668958492488,0.17647058823529413,0.9468468468468468,0.030565820634365082,0.9961181879043579,0.25
documentation_depth_trimmed_bernoulli,GLiM,123,full,0.1,1237,127,1110,0.3,0.3,5000,128.12957072257996,0.30495451583294947,0.2233932614326477,-15.997372111318347,-15.52835022641237,-0.4436671493260677,0.14624786376953125,-0.46019860386076084,0.15251880884170532,0.00621048203743859,0.0014863272497286828,4.178408246617469,0.006166799444453476,0.0014863272497286828,4.149018626671332,0.22075167298316956,4.469903304319897,4.298864056814226,-0.291495057702428,0.9749338626861572,0.91301429271698,0.6186868686868687,0.1111111111111111,0.8252252252252252,0.03149478882551193,0.9969962239265442,0.25
documentation_depth_trimmed_bernoulli,GLiM,7,full,0.1,1237,127,1110,0.3,0.3,5000,128.01598572731018,0.3157671833800407,0.22405345737934113,-15.99680404331072,-15.52725022974948,-0.44363572084998515,0.1462312638759613,-0.46019860386076084,0.15251880884170532,0.0064976233080496,0.0015381884362132977,4.224205016158753,0.006296484848281581,0.0015381884362132977,4.0934418046869645,0.22479453682899475,4.245728454660442,3.969734799088401,-0.021523438501689363,0.9747430256434849,0.9053487181663513,0.6280239368474663,0.17647058823529413,0.8639639639639639,0.031807612627744675,0.997191846370697,0.17647058823529413
